"","Year","Grazing_Treatment","Block","Plot","Sample","Order","Family"
"436",2020,"LG","2",25,"9","Orthoptera","Acrididae"
"437",2020,"LG","2",25,"10","Orthoptera","Acrididae"
"438",2020,"LG","2",25,"11","Orthoptera","Acrididae"
"439",2020,"LG","2",25,"12","Orthoptera","Acrididae"
"440",2020,"LG","2",25,"13","Orthoptera","Acrididae"
"441",2020,"LG","2",25,"14","Orthoptera","Acrididae"
"442",2020,"LG","2",25,"15","Orthoptera","Acrididae"
"443",2020,"LG","2",25,"16","Orthoptera","Acrididae"
"444",2020,"LG","2",25,"17","Hemiptera","Cicadellidae"
"445",2020,"LG","2",25,"18","Hemiptera","Cicadellidae"
"446",2020,"LG","2",25,"19","Hemiptera","Cicadellidae"
"447",2020,"LG","2",25,"20","Hemiptera","Pentatomidae"
"448",2020,"LG","2",25,"21","Coleoptera","Latridiidae"
"449",2020,"LG","2",25,"22","Diptera","Muscidae"
"450",2020,"LG","2",25,"23","Hemiptera","Cicadellidae"
"451",2020,"LG","2",25,"24","Coleoptera","Chrysomelidae"
"452",2020,"LG","2",25,"25","Coleoptera","Chrysomelidae"
"453",2020,"LG","2",25,"26","Coleoptera","Chrysomelidae"
"454",2020,"LG","2",25,"27","Hemiptera","Cicadellidae"
"455",2020,"LG","2",25,"28","Hymenoptera","Formicidae"
"456",2020,"LG","2",25,"29","Hemiptera","Pentatomidae"
"457",2020,"LG","2",25,"30","Coleoptera","Chrysomelidae"
"458",2020,"LG","2",25,"31","Hemiptera","Cicadellidae"
"459",2020,"LG","2",25,"32","Hemiptera","Pentatomidae"
"460",2020,"LG","2",25,"33","Araneae","Salticidae"
"461",2020,"LG","2",25,"34","Araneae","Lycosidae"
"462",2020,"HG","2",26,"1","Orthoptera","Acrididae"
"463",2020,"HG","2",26,"2","Hemiptera","Cicadellidae"
"464",2020,"HG","2",26,"3","Hemiptera","Cicadellidae"
"465",2020,"HG","2",26,"4","Hemiptera","Cicadellidae"
"466",2020,"HG","2",26,"5","Hemiptera","Pentatomidae"
"467",2020,"HG","2",26,"6","Hemiptera","Pentatomidae"
"468",2020,"HG","2",26,"7","Hemiptera","Geocoridae"
"469",2020,"HG","2",26,"8","Coleoptera","Chrysomelidae"
"470",2020,"HG","2",26,"9","Coleoptera","Chrysomelidae"
"471",2020,"HG","2",26,"10","Diptera","Muscidae"
"472",2020,"HG","2",26,"11","Diptera","Agromyzidae"
"473",2020,"HG","2",27,"1","Orthoptera","Acrididae"
"474",2020,"HG","2",27,"2","Orthoptera","Acrididae"
"475",2020,"HG","2",27,"3","Orthoptera","Acrididae"
"476",2020,"HG","2",27,"4","Orthoptera","Acrididae"
"477",2020,"HG","2",27,"5","Orthoptera","Acrididae"
"478",2020,"HG","2",27,"6","Orthoptera","Acrididae"
"479",2020,"HG","2",27,"7","Orthoptera","Acrididae"
"480",2020,"HG","2",27,"8","Hemiptera","Cicadellidae"
"481",2020,"HG","2",27,"9","Coleoptera","Latridiidae"
"482",2020,"HG","2",28,"1","Orthoptera","Acrididae"
"483",2020,"HG","2",28,"2","Orthoptera","Acrididae"
"484",2020,"HG","2",28,"3","Orthoptera","Acrididae"
"485",2020,"HG","2",28,"4","Orthoptera","Acrididae"
"486",2020,"HG","2",28,"5","Hemiptera","Cicadellidae"
"487",2020,"HG","2",28,"6","Hemiptera","Cicadellidae"
"488",2020,"HG","2",28,"7","Hemiptera","Cicadellidae"
"489",2020,"HG","2",28,"8","Hemiptera","Cicadellidae"
"490",2020,"HG","2",28,"9","Hemiptera","Cicadellidae"
"491",2020,"HG","2",28,"10","Hemiptera","Cicadellidae"
"492",2020,"HG","2",28,"11","Hemiptera","Cicadellidae"
"493",2020,"HG","2",28,"12","Hemiptera","Cicadellidae"
"494",2020,"HG","2",28,"13","Hemiptera","Cicadellidae"
"495",2020,"HG","2",28,"14","Hemiptera","Cicadellidae"
"496",2020,"HG","2",28,"15","Hemiptera","Cicadellidae"
"497",2020,"HG","2",28,"16","Hemiptera","Cicadellidae"
"498",2020,"HG","2",28,"17","Hemiptera","Cicadellidae"
"499",2020,"HG","2",28,"18","Hemiptera","Cicadellidae"
"500",2020,"HG","2",28,"19","Hemiptera","Cicadellidae"
"501",2020,"HG","2",28,"20","Hemiptera","Cicadellidae"
"502",2020,"HG","2",28,"21","Hemiptera","Cicadellidae"
"503",2020,"HG","2",28,"22","Coleoptera","Chrysomelidae"
"504",2020,"HG","2",28,"23","Coleoptera","Latridiidae"
"505",2020,"HG","2",28,"24","Coleoptera","Chrysomelidae"
"506",2020,"HG","2",28,"25","Hemiptera","Cicadellidae"
"507",2020,"HG","2",28,"26","Araneae","Salticidae"
"508",2020,"HG","2",28,"27","Hemiptera","Pentatomidae"
"509",2020,"HG","2",28,"28","Coleoptera","Chrysomelidae"
"510",2020,"HG","2",28,"29","Hemiptera","Cicadellidae"
"511",2020,"HG","2",29,"1","Orthoptera","Acrididae"
"512",2020,"HG","2",29,"2","Orthoptera","Acrididae"
"513",2020,"HG","2",29,"3","Orthoptera","Acrididae"
"514",2020,"HG","2",29,"4","Orthoptera","Acrididae"
"515",2020,"HG","2",29,"5","Orthoptera","Acrididae"
"516",2020,"HG","2",29,"6","Orthoptera","Acrididae"
"517",2020,"HG","2",29,"7","Orthoptera","Acrididae"
"518",2020,"HG","2",29,"8","Orthoptera","Acrididae"
"519",2020,"HG","2",29,"9","Hemiptera","Cicadellidae"
"520",2020,"HG","2",29,"10","Hymenoptera","Formicidae"
"521",2020,"HG","2",29,"11","Diptera","Agromyzidae"
"522",2020,"HG","2",29,"12","Diptera","Platygastridae"
"523",2020,"HG","2",30,"2","Hymenoptera","Formicidae"
"524",2020,"HG","2",30,"3","Hemiptera","Cicadellidae"
"525",2020,"HG","2",30,"4","Hemiptera","Cicadellidae"
"526",2020,"HG","2",30,"5","Hemiptera","Cicadellidae"
"527",2020,"HG","2",30,"6","Hemiptera","Cicadellidae"
"528",2020,"HG","2",30,"7","Hemiptera","Cicadellidae"
"529",2020,"HG","2",30,"8","Hemiptera","Cicadellidae"
"530",2020,"HG","2",30,"9","Hemiptera","Cicadellidae"
"531",2020,"HG","2",30,"10","Hemiptera","Cicadellidae"
"532",2020,"HG","2",30,"11","Hemiptera","Cicadellidae"
"533",2020,"HG","2",30,"12","Hemiptera","Cicadellidae"
"534",2020,"HG","2",30,"13","Hemiptera","Cicadellidae"
"535",2020,"HG","2",30,"14","Hemiptera","Cicadellidae"
"536",2020,"HG","2",30,"15","Hemiptera","Cicadellidae"
"537",2020,"HG","2",30,"16","Hymenoptera","Formicidae"
"538",2020,"HG","2",30,"17","Diptera","Agromyzidae"
"539",2020,"HG","2",30,"18","Coleoptera","Curculionidae"
"540",2020,"HG","2",30,"19","Hemiptera","Cicadellidae"
"541",2020,"HG","2",30,"20","Hemiptera","Cicadellidae"
"542",2020,"HG","2",30,"21","Coleoptera","Curculionidae"
"543",2020,"HG","2",30,"22","Orthoptera","Acrididae"
"544",2020,"HG","2",30,"23","Orthoptera","Acrididae"
"545",2020,"HG","2",30,"24","Orthoptera","Acrididae"
"546",2020,"HG","2",30,"25","Orthoptera","Acrididae"
"547",2020,"HG","2",30,"26","Orthoptera","Acrididae"
"548",2020,"HG","2",30,"27","Orthoptera","Acrididae"
"549",2020,"HG","2",30,"28","Orthoptera","Acrididae"
"550",2020,"HG","2",30,"29","Orthoptera","Acrididae"
"551",2020,"HG","2",30,"30","Orthoptera","Acrididae"
"552",2020,"NG","3",31,"1","Orthoptera","Acrididae"
"553",2020,"NG","3",31,"2","Orthoptera","Acrididae"
"554",2020,"NG","3",31,"3","Orthoptera","Acrididae"
"555",2020,"NG","3",31,"4","Orthoptera","Acrididae"
"556",2020,"NG","3",31,"5","Orthoptera","Acrididae"
"557",2020,"NG","3",31,"6","Hemiptera","Cicadellidae"
"558",2020,"NG","3",31,"7","Hemiptera","Cicadellidae"
"559",2020,"NG","3",31,"8","Hemiptera","Cicadellidae"
"560",2020,"NG","3",31,"9","Hemiptera","Cicadellidae"
"561",2020,"NG","3",31,"10","Hemiptera","Cicadellidae"
"562",2020,"NG","3",31,"11","Hemiptera","Cicadellidae"
"563",2020,"NG","3",31,"12","Hemiptera","Cicadellidae"
"564",2020,"NG","3",31,"13","Hemiptera","Cicadellidae"
"565",2020,"NG","3",31,"14","Hemiptera","Cicadellidae"
"566",2020,"NG","3",31,"15","Hemiptera","Cicadellidae"
"567",2020,"NG","3",31,"16","Hemiptera","Cicadellidae"
"568",2020,"NG","3",31,"17","Hemiptera","Cicadellidae"
"569",2020,"NG","3",31,"18","Hemiptera","Cicadellidae"
"570",2020,"NG","3",31,"19","Hemiptera","Cicadellidae"
"571",2020,"NG","3",31,"20","Hemiptera","Cicadellidae"
"572",2020,"NG","3",31,"21","Hemiptera","Cicadellidae"
"573",2020,"NG","3",31,"22","Hemiptera","Cicadellidae"
"574",2020,"NG","3",31,"23","Hemiptera","Cicadellidae"
"575",2020,"NG","3",31,"24","Hemiptera","Cicadellidae"
"576",2020,"NG","3",31,"25","Hemiptera","Cicadellidae"
"577",2020,"NG","3",31,"26","Araneae","Lycosidae"
"578",2020,"NG","3",31,"27","Hemiptera","Cicadellidae"
"579",2020,"NG","3",31,"28","Araneae","Salticidae"
"580",2020,"NG","3",31,"29","Hemiptera","Cicadellidae"
"581",2020,"NG","3",31,"30","Araneae","Thomisidae"
"582",2020,"NG","3",31,"31","Araneae","Thomisidae"
"583",2020,"NG","3",31,"32","Hemiptera","Cicadellidae"
"584",2020,"NG","3",31,"33","Coleoptera","Latridiidae"
"585",2020,"NG","3",31,"34","Coleoptera","Latridiidae"
"586",2020,"NG","3",31,"35","Hemiptera","Cicadellidae"
"587",2020,"NG","3",31,"36","Coleoptera","Staphylinidae"
"588",2020,"NG","3",32,"1","Orthoptera","Acrididae"
"589",2020,"NG","3",32,"2","Orthoptera","Acrididae"
"590",2020,"NG","3",32,"3","Orthoptera","Acrididae"
"591",2020,"NG","3",32,"4","Orthoptera","Acrididae"
"592",2020,"NG","3",32,"5","Orthoptera","Acrididae"
"593",2020,"NG","3",32,"6","Orthoptera","Acrididae"
"594",2020,"NG","3",32,"7","Orthoptera","Tettigoniidae"
"595",2020,"NG","3",32,"8","Hemiptera","Pentatomidae"
"596",2020,"NG","3",32,"9","Hemiptera","Cicadellidae"
"597",2020,"NG","3",32,"10","Coleoptera","Latridiidae"
"598",2020,"NG","3",32,"11","Coleoptera","Chrysomelidae"
"599",2020,"NG","3",32,"12","Hymenoptera","Formicidae"
"600",2020,"NG","3",32,"13","Hymenoptera","Pompilidae"
"601",2020,"NG","3",33,"1","Orthoptera","Acrididae"
"602",2020,"NG","3",33,"2","Orthoptera","Acrididae"
"603",2020,"NG","3",33,"3","Orthoptera","Acrididae"
"604",2020,"NG","3",33,"4","Orthoptera","Acrididae"
"605",2020,"NG","3",33,"5","Orthoptera","Acrididae"
"606",2020,"NG","3",33,"6","Orthoptera","Acrididae"
"607",2020,"NG","3",33,"7","Hemiptera","Cicadellidae"
"608",2020,"NG","3",33,"8","Coleoptera","Chrysomelidae"
"609",2020,"NG","3",33,"9","Hemiptera","Pentatomidae"
"610",2020,"NG","3",33,"10","Araneae","Salticidae"
"611",2020,"NG","3",33,"11","Hymenoptera","Platygastridae"
"612",2020,"NG","3",33,"12","Hemiptera","Lygaeidae"
"613",2020,"NG","3",34,"1","Orthoptera","Acrididae"
"614",2020,"NG","3",34,"2","Orthoptera","Acrididae"
"615",2020,"NG","3",34,"3","Orthoptera","Acrididae"
"616",2020,"NG","3",34,"4","Hemiptera","Cicadellidae"
"617",2020,"NG","3",34,"5","Coleoptera","Latridiidae"
"618",2020,"NG","3",34,"6","Coleoptera","Chrysomelidae"
"619",2020,"NG","3",35,"1","Orthoptera","Acrididae"
"620",2020,"NG","3",35,"2","Orthoptera","Acrididae"
"621",2020,"NG","3",35,"3","Orthoptera","Acrididae"
"622",2020,"NG","3",35,"4","Orthoptera","Acrididae"
"623",2020,"NG","3",35,"5","Orthoptera","Acrididae"
"624",2020,"NG","3",35,"6","Hemiptera","Cicadellidae"
"625",2020,"NG","3",35,"7","Hemiptera","Cicadellidae"
"626",2020,"NG","3",35,"8","Hemiptera","Cicadellidae"
"627",2020,"NG","3",35,"9","Hemiptera","Cicadellidae"
"628",2020,"NG","3",35,"10","Hemiptera","Cicadellidae"
"629",2020,"NG","3",35,"11","Hemiptera","Cicadellidae"
"630",2020,"NG","3",35,"12","Hemiptera","Cicadellidae"
"631",2020,"NG","3",35,"13","Hemiptera","Cicadellidae"
"632",2020,"NG","3",35,"14","Hemiptera","Cicadellidae"
"633",2020,"NG","3",35,"15","Hemiptera","Cicadellidae"
"634",2020,"NG","3",35,"16","Hemiptera","Cicadellidae"
"635",2020,"NG","3",35,"17","Hemiptera","Cicadellidae"
"636",2020,"NG","3",35,"18","Hemiptera","Cicadellidae"
"637",2020,"NG","3",35,"19","Hemiptera","Cicadellidae"
"638",2020,"NG","3",35,"20","Hemiptera","Cicadellidae"
"639",2020,"NG","3",35,"21","Hemiptera","Cicadellidae"
"640",2020,"NG","3",35,"22","Hemiptera","Cicadellidae"
"641",2020,"NG","3",35,"23","Hemiptera","Cicadellidae"
"642",2020,"NG","3",35,"24","Hemiptera","Cicadellidae"
"643",2020,"NG","3",35,"25","Hemiptera","Cicadellidae"
"644",2020,"NG","3",35,"26","Hemiptera","Cicadellidae"
"645",2020,"NG","3",35,"27","Hemiptera","Cicadellidae"
"646",2020,"NG","3",35,"28","Hemiptera","Cicadellidae"
"647",2020,"NG","3",35,"29","Hemiptera","Cicadellidae"
"648",2020,"NG","3",35,"30","Hemiptera","Cicadellidae"
"649",2020,"NG","3",35,"31","Hemiptera","Cicadellidae"
"650",2020,"NG","3",35,"32","Hemiptera","Cicadellidae"
"651",2020,"NG","3",35,"33","Hemiptera","Cicadellidae"
"652",2020,"NG","3",35,"34","Hemiptera","Cicadellidae"
"653",2020,"NG","3",35,"35","Coleoptera","Chrysomelidae"
"654",2020,"NG","3",35,"36","Hemiptera","Cicadellidae"
"655",2020,"NG","3",35,"37","Coleoptera","Chrysomelidae"
"656",2020,"NG","3",35,"38","Coleoptera","Chrysomelidae"
"657",2020,"NG","3",35,"39","Coleoptera","Chrysomelidae"
"658",2020,"NG","3",35,"40","Coleoptera","Chrysomelidae"
"659",2020,"NG","3",35,"41","Coleoptera","Chrysomelidae"
"660",2020,"NG","3",35,"42","Coleoptera","Curculionidae"
"661",2020,"NG","3",35,"43","Coleoptera","Staphylinidae"
"662",2020,"NG","3",35,"44","Coleoptera","Staphylinidae"
"663",2020,"NG","3",35,"45","Coleoptera","Staphylinidae"
"664",2020,"NG","3",35,"46","Coleoptera","Staphylinidae"
"665",2020,"NG","3",35,"47","Araneae","Lycosidae"
"666",2020,"NG","3",35,"48","Araneae","Lycosidae"
"667",2020,"NG","3",35,"49","Araneae","Lycosidae"
"668",2020,"NG","3",35,"50","Araneae","Thomisidae"
"669",2020,"NG","3",35,"51","Araneae","Thomisidae"
"670",2020,"NG","3",35,"52","Araneae","Thomisidae"
"671",2020,"NG","3",35,"53","Araneae","Lycosidae"
"672",2020,"NG","3",35,"54","Diptera","Asilidae"
"673",2020,"LG","3",36,"1","Hemiptera","Pentatomidae"
"674",2020,"LG","3",36,"2","Hemiptera","Pentatomidae"
"675",2020,"LG","3",36,"3","Hemiptera","Pentatomidae"
"676",2020,"LG","3",36,"4","Hemiptera","Pentatomidae"
"677",2020,"LG","3",36,"5","Hemiptera","Pentatomidae"
"678",2020,"LG","3",36,"6","Hemiptera","Cicadellidae"
"679",2020,"LG","3",36,"7","Hemiptera","Cicadellidae"
"680",2020,"LG","3",36,"8","Hemiptera","Cicadellidae"
"681",2020,"LG","3",36,"9","Araneae","Salticidae"
"682",2020,"LG","3",36,"10","Hemiptera","Scutelleridae"
"683",2020,"LG","3",36,"11","Coleoptera","Curculionidae"
"684",2020,"LG","3",36,"12","Orthoptera","Acrididae"
"685",2020,"LG","3",36,"13","Hemiptera","Cicadellidae"
"686",2020,"LG","3",36,"14","Hemiptera","Cicadellidae"
"687",2020,"LG","3",36,"15","Hemiptera","Cicadellidae"
"688",2020,"LG","3",36,"16","Hemiptera","Pentatomidae"
"689",2020,"LG","3",36,"17","Coleoptera","Curculionidae"
"690",2020,"LG","3",36,"18","Orthoptera","Acrididae"
"691",2020,"LG","3",36,"19","Orthoptera","Acrididae"
"692",2020,"LG","3",36,"20","Orthoptera","Acrididae"
"693",2020,"LG","3",36,"21","Orthoptera","Acrididae"
"694",2020,"LG","3",36,"22","Orthoptera","Acrididae"
"695",2020,"LG","3",36,"24","Orthoptera","Acrididae"
"696",2020,"LG","3",37,"1","Orthoptera","Acrididae"
"697",2020,"LG","3",37,"2","Orthoptera","Acrididae"
"698",2020,"LG","3",37,"3","Orthoptera","Acrididae"
"699",2020,"LG","3",37,"4","Orthoptera","Acrididae"
"700",2020,"LG","3",37,"5","Hemiptera","Cicadellidae"
"701",2020,"LG","3",37,"6","Hemiptera","Pentatomidae"
"702",2020,"LG","3",37,"7","Diptera","Agromyzidae"
"703",2020,"LG","3",37,"8","Hymenoptera","Formicidae"
"704",2020,"LG","3",38,"1","Orthoptera","Acrididae"
"705",2020,"LG","3",38,"2","Orthoptera","Acrididae"
"706",2020,"LG","3",38,"3","Orthoptera","Acrididae"
"707",2020,"LG","3",38,"4","Orthoptera","Acrididae"
"708",2020,"LG","3",38,"5","Orthoptera","Acrididae"
"709",2020,"LG","3",38,"6","Orthoptera","Acrididae"
"710",2020,"LG","3",38,"7","Orthoptera","Acrididae"
"711",2020,"LG","3",38,"8","Orthoptera","Acrididae"
"712",2020,"LG","3",38,"9","Orthoptera","Acrididae"
"713",2020,"LG","3",38,"10","Orthoptera","Acrididae"
"714",2020,"LG","3",38,"11","Orthoptera","Acrididae"
"715",2020,"LG","3",38,"12","Orthoptera","Acrididae"
"716",2020,"LG","3",38,"13","Orthoptera","Acrididae"
"717",2020,"LG","3",38,"14","Orthoptera","Acrididae"
"718",2020,"LG","3",38,"15","Orthoptera","Acrididae"
"719",2020,"LG","3",38,"16","Orthoptera","Acrididae"
"720",2020,"LG","3",38,"17","Hemiptera","Cicadellidae"
"721",2020,"LG","3",38,"18","Coleoptera","Latridiidae"
"722",2020,"LG","3",38,"19","Hemiptera","Cicadellidae"
"723",2020,"LG","3",38,"20","Hemiptera","Cicadellidae"
"724",2020,"LG","3",38,"21","Hemiptera","Cicadellidae"
"725",2020,"LG","3",38,"22","Hemiptera","Cicadellidae"
"726",2020,"LG","3",38,"23","Hemiptera","Cicadellidae"
"727",2020,"LG","3",38,"24","Hemiptera","Cicadellidae"
"728",2020,"LG","3",38,"25","Hemiptera","Cicadellidae"
"729",2020,"LG","3",38,"26","Hemiptera","Cicadellidae"
"730",2020,"LG","3",38,"27","Hemiptera","Cicadellidae"
"731",2020,"LG","3",38,"28","Hemiptera","Cicadellidae"
"732",2020,"LG","3",38,"29","Hemiptera","Cicadellidae"
"733",2020,"LG","3",38,"30","Hemiptera","Cicadellidae"
"734",2020,"LG","3",38,"31","Hemiptera","Cicadellidae"
"735",2020,"LG","3",38,"32","Hemiptera","Cicadellidae"
"736",2020,"LG","3",38,"33","Hemiptera","Cicadellidae"
"737",2020,"LG","3",38,"34","Hemiptera","Cicadellidae"
"738",2020,"LG","3",38,"35","Hemiptera","Pentatomidae"
"739",2020,"LG","3",38,"36","Coleoptera","Chrysomelidae"
"740",2020,"LG","3",38,"37","Coleoptera","Chrysomelidae"
"741",2020,"LG","3",38,"38","Araneae","Salticidae"
"742",2020,"LG","3",38,"39","Araneae","Lycosidae"
"743",2020,"LG","3",38,"40","Hemiptera","Cicadellidae"
"744",2020,"LG","3",38,"41","Hemiptera","Cicadellidae"
"745",2020,"LG","3",38,"42","Orthoptera","Acrididae"
"746",2020,"LG","3",39,"1","Orthoptera","Acrididae"
"747",2020,"LG","3",39,"2","Orthoptera","Acrididae"
"748",2020,"LG","3",39,"3","Orthoptera","Acrididae"
"749",2020,"LG","3",39,"4","Orthoptera","Acrididae"
"750",2020,"LG","3",39,"5","Orthoptera","Acrididae"
"751",2020,"LG","3",39,"6","Orthoptera","Acrididae"
"752",2020,"LG","3",39,"10","Hemiptera","Pentatomidae"
"753",2020,"LG","3",39,"11","Araneae","Thomisidae"
"754",2020,"LG","3",39,"7","Hemiptera","Cicadellidae"
"755",2020,"LG","3",39,"8","Coleoptera","Chrysomelidae"
"756",2020,"LG","3",39,"9","Coleoptera","Latridiidae"
"757",2020,"LG","3",40,"1","Orthoptera","Acrididae"
"758",2020,"LG","3",40,"2","Orthoptera","Acrididae"
"759",2020,"LG","3",40,"3","Orthoptera","Acrididae"
"760",2020,"LG","3",40,"4","Orthoptera","Acrididae"
"761",2020,"LG","3",40,"5","Orthoptera","Acrididae"
"762",2020,"LG","3",40,"6","Orthoptera","Acrididae"
"763",2020,"LG","3",40,"7","Hemiptera","Cicadellidae"
"764",2020,"LG","3",40,"8","Hemiptera","Pentatomidae"
"765",2020,"LG","3",40,"9","Coleoptera","Chrysomelidae"
"766",2020,"LG","3",40,"10","Coleoptera","Latridiidae"
"767",2020,"HG","3",41,"1","Hymenoptera","Formicidae"
"768",2020,"HG","3",41,"2","Hymenoptera","Formicidae"
"769",2020,"HG","3",41,"3","Hymenoptera","Platygastridae"
"770",2020,"HG","3",41,"4","Hemiptera","Cicadellidae"
"771",2020,"HG","3",41,"5","Hemiptera","Cicadellidae"
"772",2020,"HG","3",41,"6","Hemiptera","Scutelleridae"
"773",2020,"HG","3",41,"7","Coleoptera","Chrysomelidae"
"774",2020,"HG","3",41,"8","Coleoptera","Latridiidae"
"775",2020,"HG","3",41,"9","Orthoptera","Acrididae"
"776",2020,"HG","3",41,"10","Orthoptera","Acrididae"
"777",2020,"HG","3",41,"11","Orthoptera","Acrididae"
"778",2020,"HG","3",41,"12","Orthoptera","Acrididae"
"779",2020,"HG","3",41,"13","Orthoptera","Acrididae"
"780",2020,"HG","3",41,"14","Orthoptera","Acrididae"
"781",2020,"HG","3",41,"15","Orthoptera","Acrididae"
"782",2020,"HG","3",41,"16","Orthoptera","Acrididae"
"783",2020,"HG","3",42,"1","Coleoptera","Chrysomelidae"
"784",2020,"HG","3",42,"2","Orthoptera","Acrididae"
"785",2020,"HG","3",42,"3","Orthoptera","Acrididae"
"786",2020,"HG","3",42,"4","Orthoptera","Acrididae"
"787",2020,"HG","3",42,"5","Orthoptera","Acrididae"
"788",2020,"HG","3",42,"6","Orthoptera","Acrididae"
"789",2020,"HG","3",42,"7","Hemiptera","Cicadellidae"
"790",2020,"HG","3",43,"1","Orthoptera","Acrididae"
"791",2020,"HG","1",13,"1","Orthoptera","Acrididae"
"792",2020,"HG","3",43,"2","Orthoptera","Acrididae"
"793",2020,"HG","1",13,"2","Orthoptera","Acrididae"
"794",2020,"HG","3",43,"3","Orthoptera","Acrididae"
"795",2020,"HG","1",13,"3","Orthoptera","Acrididae"
"796",2020,"HG","3",43,"4","Orthoptera","Acrididae"
"797",2020,"HG","1",13,"4","Orthoptera","Acrididae"
"798",2020,"HG","3",43,"5","Orthoptera","Acrididae"
"799",2020,"HG","1",13,"5","Orthoptera","Acrididae"
"800",2020,"HG","3",43,"6","Orthoptera","Acrididae"
"801",2020,"HG","1",13,"6","Orthoptera","Acrididae"
"802",2020,"HG","3",43,"7","Orthoptera","Acrididae"
"803",2020,"HG","1",13,"7","Orthoptera","Acrididae"
"804",2020,"HG","3",43,"8","Hemiptera","Cicadellidae"
"805",2020,"HG","1",13,"8","Orthoptera","Acrididae"
"806",2020,"HG","3",43,"9","Hemiptera","Cicadellidae"
"807",2020,"HG","1",13,"9","Orthoptera","Acrididae"
"808",2020,"HG","3",43,"10","Hemiptera","Cicadellidae"
"809",2020,"HG","1",13,"10","Orthoptera","Acrididae"
"810",2020,"HG","3",43,"11","Hemiptera","Cicadellidae"
"811",2020,"HG","1",13,"11","Orthoptera","Acrididae"
"812",2020,"HG","3",43,"12","Hemiptera","Cicadellidae"
"813",2020,"HG","1",13,"12","Orthoptera","Acrididae"
"814",2020,"HG","3",43,"13","Hymenoptera","Formicidae"
"815",2020,"HG","1",13,"13","Orthoptera","Acrididae"
"816",2020,"HG","3",43,"14","Hymenoptera","Platygastridae"
"817",2020,"HG","3",43,"15","Coleoptera","Chrysomelidae"
"818",2020,"HG","3",43,"16","Coleoptera","Chrysomelidae"
"819",2020,"HG","3",43,"17","Coleoptera","Latridiidae"
"820",2020,"HG","3",43,"18","Coleoptera","Tenebrionidae"
"821",2020,"HG","3",43,"19","Coleoptera","Latridiidae"
"822",2020,"HG","3",43,"20","Coleoptera","Tenebrionidae"
"823",2020,"HG","3",43,"21","Hemiptera","Scutelleridae"
"824",2020,"HG","3",43,"22","Hemiptera","Scutelleridae"
"825",2020,"HG","3",43,"23","Hemiptera","Scutelleridae"
"826",2020,"HG","3",43,"24","Araneae","Salticidae"
"827",2020,"HG","3",43,"25","Araneae","Salticidae"
"828",2020,"HG","3",43,"26","Diptera","Agromyzidae"
"829",2020,"HG","3",43,"27","Coleoptera","Chrysomelidae"
"830",2020,"HG","3",43,"28","Orthoptera","Acrididae"
"831",2020,"HG","3",43,"29","Orthoptera","Acrididae"
"832",2020,"HG","3",43,"30","Hemiptera","Lygaeidae"
"833",2020,"HG","1",13,"14","Hemiptera","Cicadellidae"
"834",2020,"HG","1",13,"15","Hemiptera","Scutelleridae"
"835",2020,"HG","1",13,"16","Hemiptera","Pentatomidae"
"836",2020,"HG","1",13,"17","Araneae","Thomisidae"
"837",2020,"HG","1",13,"18","Araneae","Salticidae"
"838",2020,"HG","1",13,"19","Coleoptera","Tenebrionidae"
"839",2020,"HG","1",13,"20","Coleoptera","Chrysomelidae"
"840",2020,"HG","3",44,"70","Hymenoptera","Formicidae"
"841",2020,"HG","3",44,"72","Coleoptera","Chrysomelidae"
